revision,file,line,token,context
main,crates/sui-types/src/transaction.rs,1008,unwrap,") .push((type_string, min_transfer)); } #[cfg(feature = ""testing"")] pub fn clear_gasless_tokens_for_testing() { GASLESS_TOKENS_FOR_TESTING.write().unwrap().clear(); } impl ProgrammableTransaction { pub fn has_shared_inputs(&self) -> bool { self.inputs .iter() .any(|input| matches!(input, CallArg::Object(ObjectArg::SharedObject { .. }))) }"
main,crates/sui-types/src/transaction.rs,1117,unwrap,"<TypeTag, u64>>)>> = RwLock::new(None); let version = config.version.as_u64(); // Fast path: read lock only. if let Some((v, map)) = CACHE.read().unwrap().as_ref() && *v == version { return apply_test_token_overrides(Arc::clone(map)); } // Parse from ProtocolConfig if it changed. let mut cache = CACHE.write().unwrap(); if let Some((v, map)) = cach"
main,crates/sui-types/src/transaction.rs,1124,unwrap,"sion { return apply_test_token_overrides(Arc::clone(map)); } // Parse from ProtocolConfig if it changed. let mut cache = CACHE.write().unwrap(); if let Some((v, map)) = cache.as_ref() && *v == version { return apply_test_token_overrides(Arc::clone(map)); } let map: BTreeMap<TypeTag, u64> = config .gasless_allowed_token_types()"
main,crates/sui-types/src/transaction.rs,1136,panic!,"ed_token_types() .iter() .map(|(s, min_amount)| { let tag: TypeTag = s .parse() .unwrap_or_else(|e| panic!(""invalid gasless token type {s:?}: {e}"")); (tag, *min_amount) }) .collect(); let arc = Arc::new(map); *cache = Some((version, Arc::clone(&arc))); apply_test_token_overrides(arc) } fn apply_tes"
main,crates/sui-types/src/transaction.rs,1148,unwrap,": Arc<BTreeMap<TypeTag, u64>>) -> Arc<BTreeMap<TypeTag, u64>> { #[cfg(feature = ""testing"")] { let overrides = GASLESS_TOKENS_FOR_TESTING.read().unwrap(); if !overrides.is_empty() { let mut types = (*base).clone(); for (s, min_transfer) in overrides.iter() { match s.parse() { Ok(tag) => { typ"
main,crates/sui-types/src/transaction.rs,1681,unwrap,"s network"".to_string(), ) ); let mut used_random_object = false; let random_index = random_index.try_into().unwrap(); for command in commands { if !used_random_object { used_random_object = command.is_input_arg_used(random_index); } else { fp_ensure!("
main,crates/sui-types/src/transaction.rs,1956,expect,"(e) => e, Self::EndOfEpochTransaction(txns) => { if let EndOfEpochTransactionKind::ChangeEpoch(e) = txns.last().expect(""at least one end-of-epoch txn required"") { e } else { panic!(""final end-of-epoch txn must be ChangeEpoch"") } } _ => retu"
main,crates/sui-types/src/transaction.rs,1960,panic!,"txns.last().expect(""at least one end-of-epoch txn required"") { e } else { panic!(""final end-of-epoch txn must be ChangeEpoch"") } } _ => return None, }; Some((e.computation_charge + e.storage_charge, e.storage_rebate)) } /// Returns an iterator of a"
main,crates/sui-types/src/transaction.rs,2411,assert!,"V1(v1) => v1, } } fn new_system_transaction(kind: TransactionKind) -> Self { // assert transaction kind if a system transaction assert!(kind.is_system_tx()); let sender = SuiAddress::default(); TransactionData::V1(TransactionDataV1 { kind, sender, gas_data: GasData { price: GAS_PRICE_FOR_SYSTEM_TX,"
main,crates/sui-types/src/transaction.rs,2566,unwrap,"Self { let pt = { let mut builder = ProgrammableTransactionBuilder::new(); builder.transfer_object(recipient, full_object_ref).unwrap(); builder.finish() }; Self::new_programmable(sender, vec![gas_payment], pt, gas_budget, gas_price) } pub fn new_transfer_sui( recipient: SuiAddress, sender: SuiAddress, am"
main,crates/sui-types/src/transaction.rs,2750,unwrap,"return Err(anyhow::anyhow!(""Upgrade capability controlled by object"")); } }; builder.obj(capability_arg).unwrap(); let upgrade_arg = builder.pure(upgrade_policy).unwrap(); let digest_arg = builder.pure(digest).unwrap(); let upgrade_ticket = builder.programmable_move_call( SUI_FRAMEWORK_PACKAG"
main,crates/sui-types/src/transaction.rs,2751,unwrap,"led by object"")); } }; builder.obj(capability_arg).unwrap(); let upgrade_arg = builder.pure(upgrade_policy).unwrap(); let digest_arg = builder.pure(digest).unwrap(); let upgrade_ticket = builder.programmable_move_call( SUI_FRAMEWORK_PACKAGE_ID, ident_str!(""package"").to_owned(),"
main,crates/sui-types/src/transaction.rs,2752,unwrap,"builder.obj(capability_arg).unwrap(); let upgrade_arg = builder.pure(upgrade_policy).unwrap(); let digest_arg = builder.pure(digest).unwrap(); let upgrade_ticket = builder.programmable_move_call( SUI_FRAMEWORK_PACKAGE_ID, ident_str!(""package"").to_owned(), ident_str!(""authorize_upgrade"").to_owned(),"
main,crates/sui-types/src/transaction.rs,3101,assert!,"hdraw in withdraws { let reserved_amount = match &withdraw.reservation { Reservation::MaxAmountU64(amount) => { assert!(*amount > 0, ""verified in validity check""); *amount } }; let withdrawal_owner = withdraw.owner_for_withdrawal(self); // unwrap checked at signing time"
main,crates/sui-types/src/transaction.rs,3111,unwrap,"gning time let account_id = AccumulatorValue::get_field_id(withdrawal_owner, &withdraw.type_arg.to_type_tag()) .unwrap(); let value = withdraw_map.entry(account_id).or_default(); // overflow checked at signing time *value = value.checked_add(reserved_amount).unwrap(); } // It is not necessarily po"
main,crates/sui-types/src/transaction.rs,3115,unwrap,"et value = withdraw_map.entry(account_id).or_default(); // overflow checked at signing time *value = value.checked_add(reserved_amount).unwrap(); } // It is not necessarily possible to construct a FundsWithdrawalArg for coin reservations, because // the accumulator object may not exist any more. This is okay, as the scheduler will simply //"
main,crates/sui-types/src/transaction.rs,3124,unwrap,"ation withdrawal""); // unwrap safe because of signing time checks let parsed = ParsedObjectRefWithdrawal::parse(&obj, chain_identifier).unwrap(); let value = withdraw_map // new_unchecked is safe because we verify that this is a valid accumulator object id // at signing time // The underlying object may have been d"
main,crates/sui-types/src/transaction.rs,3133,unwrap,_object_id)) .or_default(); // overflow checked at signing time *value = value.checked_add(parsed.reservation_amount()).unwrap(); } withdraw_map } fn has_funds_withdrawals(&self) -> bool { if self.is_gas_paid_from_address_balance() && self.gas_data().budget > 0 { return true; } if let TransactionK
main,crates/sui-types/src/transaction.rs,3652,unwrap,"edObjectRefWithdrawal> { self.coin_reservation_obj_refs().map(move |obj_ref| { ParsedObjectRefWithdrawal::parse(&obj_ref, chain_identifier).unwrap() }) } } pub struct TxValidityCheckContext<'a> { pub config: &'a ProtocolConfig, pub epoch: EpochId, pub chain_identifier: ChainIdentifier, pub reference_gas_price: u64, } impl<'a> TxValidityCheckContext"
main,crates/sui-types/src/transaction.rs,3842,expect,"ss, Option<SequenceNumber>)>, ) -> SenderSignedDataDigest { let mut digest = DefaultHash::default(); bcs::serialize_into(&mut digest, self).expect(""serialization should not fail""); bcs::serialize_into(&mut digest, alias_versions).expect(""serialization should not fail""); let hash = digest.finalize(); SenderSignedDataDigest::new(hash.into()) } pub"
main,crates/sui-types/src/transaction.rs,3843,expect,"sh::default(); bcs::serialize_into(&mut digest, self).expect(""serialization should not fail""); bcs::serialize_into(&mut digest, alias_versions).expect(""serialization should not fail""); let hash = digest.finalize(); SenderSignedDataDigest::new(hash.into()) } pub fn serialized_size(&self) -> SuiResult<usize> { bcs::serialized_size(self).map_err(|e| {"
main,crates/sui-types/src/transaction.rs,4063,unwrap,"ub fn to_tx_bytes_and_signatures(&self) -> (Base64, Vec<Base64>) { ( Base64::from_bytes(&bcs::to_bytes(&self.data().intent_message().value).unwrap()), self.data() .inner() .tx_signatures .iter() .map(|s| Base64::from_bytes(s.as_ref())) .collect(), ) } } impl VerifiedTransact"
main,crates/sui-types/src/transaction.rs,4220,unwrap,"rom_sender_signature( data, Ed25519SuiSignature::from_bytes(&[0; Ed25519SuiSignature::LENGTH]) .unwrap() .into(), ) }) .pipe(Transaction::new) .pipe(Self::new_from_verified) } } impl VerifiedSignedTransaction { /// Use signing key to create a signed o"
main,crates/sui-types/src/transaction.rs,4375,expect,".map(|(idx, _)| (idx as u8, None)) .collect::<Vec<_>>(); Self::new( tx, NonEmpty::from_vec(no_aliases).expect(""must have at least one required_signer""), ) } } impl<S> WithAliases<VerifiedEnvelope<SenderSignedData, S>> { /// Creates a WithAliases where each required signer is mapped to its corresponding /// signature inde"
main,crates/sui-types/src/transaction.rs,4393,expect,".map(|(idx, _)| (idx as u8, None)) .collect::<Vec<_>>(); Self::new( tx, NonEmpty::from_vec(no_aliases).expect(""must have at least one required_signer""), ) } } pub type TransactionWithAliases = WithAliases<Transaction>; pub type VerifiedTransactionWithAliases = WithAliases<VerifiedTransaction>; pub type TrustedTransactionWithAlia"
main,crates/sui-types/src/transaction.rs,4740,panic!,"d::ImmOrOwnedMoveObject(_), ObjectReadResultKind::ObjectConsensusStreamEnded(_, _), ) = (&input_object_kind, &object) { panic!(""only consensus objects can be ObjectConsensusStreamEnded""); } if let ( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) = (&input"
main,crates/sui-types/src/transaction.rs,4748,panic!,"ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) = (&input_object_kind, &object) { panic!(""only consensus objects can be CancelledTransactionSharedObject""); } Self { input_object_kind, object, } } pub fn id(&self) -> ObjectID { self.input_object_kind.object"
main,crates/sui-types/src/transaction.rs,4786,unreachable!,"( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::ObjectConsensusStreamEnded(_, _), ) => unreachable!(), ( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => unreachable!(), (InputObjectKind::SharedMoveObje"
main,crates/sui-types/src/transaction.rs,4790,unreachable!,"( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => unreachable!(), (InputObjectKind::SharedMoveObject { mutability, .. }, _) => match mutability { SharedObjectMutability::Mutable => true, SharedObjectMutability::Immutable => false,"
main,crates/sui-types/src/transaction.rs,4831,unreachable!,"( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::ObjectConsensusStreamEnded(_, _), ) => unreachable!(), ( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => unreachable!(), (InputObjectKind::SharedMoveObje"
main,crates/sui-types/src/transaction.rs,4835,unreachable!,"( InputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => unreachable!(), (InputObjectKind::SharedMoveObject { .. }, _) => None, } } pub fn is_address_owned(&self) -> bool { self.get_address_owned_objref().is_some() } pub fn is_replay_protected_input(&"
main,crates/sui-types/src/transaction.rs,4965,assert!,sion == SequenceNumber::RANDOMNESS_UNAVAILABLE { // Verify we don't have multiple cancellation reasons. assert!(cancel_reason.is_none() || cancel_reason == Some(version)); cancel_reason = Some(version); cancelled_objects.push(obj.id()); } } } if !cancelled_ob
main,crates/sui-types/src/transaction.rs,4976,expect,"} if !cancelled_objects.is_empty() { Some(( cancelled_objects, cancel_reason .expect(""there should be a cancel reason if there are cancelled objects""), )) } else { assert!(!contains_cancelled); None } } pub fn filter_owned_objects(&self) -> Vec<ObjectRef> {"
main,crates/sui-types/src/transaction.rs,4979,assert!,"cancel_reason .expect(""there should be a cancel reason if there are cancelled objects""), )) } else { assert!(!contains_cancelled); None } } pub fn filter_owned_objects(&self) -> Vec<ObjectRef> { let owned_objects: Vec<_> = self .objects .iter() .filter_map(|obj| obj.g"
main,crates/sui-types/src/transaction.rs,5005,expect,"jects .iter() .filter(|obj| obj.is_shared_object()) .map(|obj| { obj.to_shared_input() .expect(""already filtered for shared objects"") }) .collect() } pub fn transaction_dependencies(&self) -> BTreeSet<TransactionDigest> { self.objects .iter() .filter_map(|obj| ob"
main,crates/sui-types/src/transaction.rs,5095,unreachable!,"nputObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::ObjectConsensusStreamEnded(_, _), ) => { unreachable!() } ( InputObjectKind::SharedMoveObject { .. }, ObjectReadResultKind::ObjectConsensusStreamEnded(_, _), ) => None, ("
main,crates/sui-types/src/transaction.rs,5125,unreachable!,"tObjectKind::ImmOrOwnedMoveObject(_), ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => { unreachable!() } ( InputObjectKind::SharedMoveObject { .. }, ObjectReadResultKind::CancelledTransactionSharedObject(_), ) => None, },"
main,crates/sui-types/src/transaction.rs,5314,panic!,"impl TransactionKey { pub fn unwrap_digest(&self) -> &TransactionDigest { match self { TransactionKey::Digest(d) => d, _ => panic!(""called unwrap_digest on a non-Digest TransactionKey: {self:?}""), } } pub fn as_digest(&self) -> Option<&TransactionDigest> { match self { TransactionKey::Digest(d) => Some(d), _ => No"
main,crates/sui-types/src/execution_params.rs,114,panic!,"mber::RANDOMNESS_UNAVAILABLE => { errors.push(ExecutionErrorKind::ExecutionCancelledDueToRandomnessUnavailable); } _ => panic!(""invalid cancellation reason SequenceNumber: {reason}""), } } if matches!(funds_withdraw_status, FundsWithdrawStatus::Insufficient) { assert_reachable!(""insufficient funds for withdraw""); errors.push(E"
main,crates/sui-types/src/execution_params.rs,195,unwrap,"tx_digest, &input_objects, &deny_set, &FundsWithdrawStatus::Insufficient, ); assert_eq!( result.unwrap().into_iter().collect::<Vec<_>>(), vec![ExecutionErrorKind::InsufficientFundsForWithdraw], ); // Test with sufficient balance let result = get_early_execution_error( &tx_digest,"
main,crates/sui-types/src/execution_params.rs,206,assert!,"ecution_error( &tx_digest, &input_objects, &deny_set, &FundsWithdrawStatus::MaybeSufficient, ); assert!(result.is_none()); } #[test] fn test_early_execution_error_collects_all() { let tx_digest = crate::digests::TransactionDigest::random(); let input_objects = create_test_input_objects(); // Certi"
main,crates/sui-types/src/execution_params.rs,224,unwrap,"tx_digest, &input_objects, &deny_set, &FundsWithdrawStatus::Insufficient, ); assert_eq!( result.unwrap().into_iter().collect::<Vec<_>>(), vec![ ExecutionErrorKind::CertificateDenied, ExecutionErrorKind::InsufficientFundsForWithdraw, ], ); // Deleted input objects"
main,crates/sui-types/src/execution_params.rs,251,unwrap,"bjects::new_for_replay(input_objects), &deny_set, &FundsWithdrawStatus::Insufficient, ); assert_eq!( result.unwrap().into_iter().collect::<Vec<_>>(), vec![ ExecutionErrorKind::InputObjectDeleted, ExecutionErrorKind::InsufficientFundsForWithdraw, ], ); // Cancelled (congestio"
